1770530700000,102377000,102377000,102450000,102286000,1.64105764
1770531000000,102377000,102660000,102705000,102319000,2.86929901
1770531300000,102666000,102680000,102697000,102515000,2.51496819
1770531600000,102680000,102683000,102720000,102637000,0.79701385
1770531900000,102683000,102730000,102730000,102661000,0.82517445
1770532200000,102730000,102611000,102730000,102611000,0.87749558
1770532500000,102610000,102621000,102631000,102597000,1.05729241
1770532800000,102640000,102601000,102655000,102599000,0.95909486
1770533100000,102606000,102700000,102740000,102606000,2.10865008
1770533400000,102707000,102700000,102721000,102648000,2.87412138
1770533700000,102700000,102738000,102738000,102640000,0.74678567
1770534000000,102738000,102712000,102755000,102653000,0.96564896
1770534300000,102731000,102643000,102734000,102640000,1.29436553
1770534600000,102640000,102794000,102800000,102600000,2.846382
1770534900000,102792000,102813000,102849000,102700000,3.15011467
1770535200000,102819000,102854000,102858000,102714000,0.81518867
1770535500000,102858000,102897000,102900000,102819000,2.44090472
1770535800000,102897000,103012000,103014000,102888000,3.93034212
1770536100000,103014000,103012000,103100000,103012000,2.67552443
1770536400000,103012000,102967000,103012000,102962000,1.12550397
1770536700000,102967000,103030000,103030000,102966000,1.3822781
1770537000000,103030000,103067000,103092000,103019000,1.71217207
1770537300000,103067000,103216000,103216000,103067000,4.00424783
1770537600000,103218000,103430000,103451000,103198000,4.93347697
1770537900000,103430000,103368000,103450000,103312000,3.67071497
1770538200000,103368000,103193000,103368000,103053000,2.10943897
1770538500000,103183000,103027000,103200000,103018000,0.92252148
1770538800000,103034000,103750000,103750000,103034000,6.49079678
1770539100000,103750000,104049000,104143000,103679000,10.70218323
1770539400000,104049000,104747000,104747000,103874000,15.68953798
1770539700000,104747000,104386000,104750000,104317000,8.90600676
1770540000000,104404000,104241000,104415000,104240000,9.73849445
1770540300000,104240000,104527000,104536000,104093000,6.99715081
1770540600000,104538000,104547000,104547000,104437000,5.83198239
1770540900000,104547000,104700000,104788000,104513000,5.14568145
1770541200000,104700000,104565000,104791000,104515000,4.18224131
1770541500000,104565000,104633000,104748000,104515000,4.1955372
1770541800000,104633000,104368000,104633000,104350000,5.45228808
1770542100000,104368000,104531000,104538000,104302000,7.31569981
1770542400000,104537000,104523000,104541000,104408000,5.63195139
1770542700000,104523000,104527000,104543000,104420000,1.25259019
1770543000000,104543000,104360000,104698000,104357000,5.30518333
1770543300000,104360000,104318000,104439000,104081000,4.76987822
1770543600000,104304000,104073000,104369000,104073000,2.53824361
1770543900000,104073000,104043000,104155000,104000000,2.58414561
1770544200000,104101000,104055000,104108000,103900000,4.47781142
1770544500000,104055000,103998000,104190000,103998000,1.39275932
1770544800000,104019000,104184000,104350000,103998000,2.42171033
1770545100000,104184000,104438000,104491000,104180000,1.85462368
1770545400000,104393000,104351000,104439000,104297000,1.2579496
1770545700000,104351000,104329000,104439000,104309000,0.94354052
1770546000000,104329000,103766000,104347000,103752000,6.94628781
1770546300000,103779000,103959000,104105000,103724000,2.8963061
1770546600000,103959000,103975000,104053000,103934000,1.66734592
1770546900000,103988000,104224000,104265000,103988000,2.53435041
1770547200000,104250000,104264000,104264000,104147000,1.67240902
1770547500000,104239000,104292000,104337000,104186000,1.99742219
1770547800000,104292000,104316000,104414000,104281000,2.2434774
1770548100000,104318000,104280000,104318000,104245000,1.29843508
1770548400000,104280000,104444000,104451000,104220000,2.60344435
1770548700000,104444000,104492000,104568000,104444000,2.94373553
1770549000000,104492000,104616000,104629000,104333000,10.24250878
1770549300000,104616000,104784000,105000000,104616000,9.73181887
1770549600000,104784000,104739000,104853000,104700000,9.37207916
1770549900000,104739000,104932000,104932000,104711000,3.68089076
1770550200000,104910000,105091000,105247000,104868000,7.11038027
1770550500000,105091000,105157000,105253000,105030000,4.58018688
1770550800000,105157000,105200000,105236000,105096000,3.33255297
1770551100000,105200000,105320000,105362000,105065000,7.0699643
1770551400000,105356000,105417000,105551000,105308000,8.9110423
1770551700000,105417000,105350000,105435000,105231000,8.88354538
1770552000000,105350000,105287000,105370000,105128000,3.72121767
1770552300000,105287000,105228000,105363000,105123000,3.37762802
1770552600000,105228000,105103000,105285000,105027000,2.94847015
1770552900000,105103000,105104000,105255000,105027000,4.05049591
1770553200000,105110000,105032000,105161000,105032000,3.44060763
1770553500000,105030000,105247000,105247000,105024000,3.35174706
1770553800000,105247000,105132000,105249000,105131000,2.04942336
1770554100000,105132000,105310000,105390000,105002000,4.00296709
1770554400000,105310000,105085000,105330000,105001000,3.68533338
1770554700000,105085000,105410000,105446000,105025000,5.14507586
1770555000000,105409000,105493000,105520000,105299000,4.22400774
1770555300000,105493000,105750000,105752000,105333000,10.14819675
1770555600000,105745000,105562000,105842000,105461000,8.55784076
1770555900000,105567000,105535000,105567000,105435000,1.98107975
1770556200000,105535000,105656000,105706000,105534000,2.49685092
1770556500000,105703000,105991000,105991000,105645000,5.26051244
1770556800000,105990000,106067000,106067000,105927000,12.15994572
1770557100000,106067000,106200000,106209000,106009000,8.72442859
1770557400000,106199000,106000000,106236000,106000000,7.30872296
1770557700000,106000000,105784000,106029000,105739000,3.99123182
1770558000000,105784000,105790000,105999000,105720000,3.23468714
